gene,id
MIR520H,574493
MIR521-1,574494
HELT,391723
MIR522,574495
MIR519A1,574496
MIR527,574497
MIR516A1,574498
MIR1283-2,100302205
MIR516A2,574499
MIR519A2,574500
REXO1,57455
SCARNA10,692148
GAB1,2549
SHOC2,8036
GAPDH,2597
GPD1L,23171
MIR562,693147
ALPP,250
MYOCD,93649
PARL,55486
STK19,8859
MIR1909,100302210
KLF16,83855
ABHD17A,81926
LORICRIN,4014
ECEL1P2,347694
MEPE,56955
ALPG,251
C1orf189,388701
CRYBA1,1411
INTS3,65123
GPM6A,2823
APOA5,116519
GRAP,10750
ALPI,248
APOA4,337
SCAMP4,113178
APOC3,345
CCNL1,57018
RPL13AP6,644511
MIR548E,100313921
ADRA2A,150
ZSCAN21,7589
EGR2,1959
CSH2,1443
ECEL1,9427
APOA1,335
FBXL13,222235
TAF5,6877
USP54,159195
APOA1-AS,104326055
SIK3,23387
RNF43,54894
PITX2,5308
HCG17,414778
ADAT3,113179
TRIM39-RPP21,202658
NOP2,4839
RPP21,202658
RPP21,79897
CSNK1G2,1455
PRSS56,646960
CHRND,1144
METTL23,124512
INPP4B,8821
NCEH1,57552
TRIM39,56658
S100A12,6283
FASTK,10922
AGAP12P,414224
GTF2B,2959
TMEM43,79188
CSNK1G2-AS1,255193
CHRNG,1146
ACTL9,284382
FRMPD2,143162
LSM7,51690
MKS1,54903
H2AC14,8331
H2BC14,8342
H4C11,8363
H4C12,8362
LY86,9450
TNFSF4,7292
MIR663B,100313824
ZNF710,374655
TMPRSS9,360200
C1orf226,400793
VPS54,51542
TBL1XR1,79718
H3C10,8357
MIR3174,100422841
S100A7A,338324
HLA-C,3107
ZNF710-AS1,109729181
IDH2,3418
IKZF1,10320
KCNJ9,3765
TIMM13,26517
LMNB2,84823
CSF1,1435
OR56A3,390083
OR51M1,390059
OR51I2,390064
MIR7108,102466806
LINC01775,101928602
BSCL2,26580
GADD45B,4616
PELI1,57162
ZNF774,342132
LINC01864,101928886
ZNF787,126208
LINC00309,150992
MIR4433B,102465833
IQGAP1,8826
ZNF444,55311
MIR4433A,100616265
SARM1,23098
HLA-G,3135
MAPK8,5599
MIR6809,102465485
SEMA6A,57556
CGN,57530
LSM6,11157
OR52K2,119774
CYP4F30P,100132708
OR52K1,390036
GALP,85569
OR1S2,219958
CCDC87,55231
KIF25,3834
CCS,9973
SLC10A7,84068
ZSCAN5B,342933
GPR148,344561
SLC46A1,113235
TECR,9524
PAX4,5078
MAP6D1,79929
TM4SF19,116211
TNFAIP8L2,79626
RBM14,10432
ARHGAP18,93663
MIR7849,102465837
PF4V1,5197
RBM14-RBM4,100526737
UNC119,9094
CXCL1,2919
NUDT16,131870
RBM4,5936
DIPK2A,205428
RANBP3L,202151
PF4,5196
LRCH4,4034
MZT2A,653784
PPBP,5473
UBAP2L,9898
RABL3,285282
CXCL5,6374
PDE10A,90632
PDE10A,10846
PIGS,94005
CXCL3,2921
RBM4B,83759
TUBA3D,113457
PPBPP2,10895
REELD1,345051
LMOD3,56203
CRACD,57482
TRIM36,55521
MIR4784,100616378
ARHGAP32,9743
ARHGEF4,50649
TYW1,55253
ATXN7,6314
HLA-DPA1,3113
ARHGAP22,58504
HLA-DRB5,3127
ALDOC,230
MIR639,693224
CNOT6L,246175
NDUFB7,4713
ABLIM3,22885
SPINT1,6692
MEGF8,1954
FBXL18,80028
HLA-DRB6,3128
HGFAC,3083
HLA-DQA1,3117
CHN2,1124
LINC01327,104310350
ZBBX,79740
DOK7,285489
HLA-DQB1-AS1,106480429
DDX21,9188
HLA-DQB1,3119
DAPL1,92196
LRPAP1,4043
ANO5,203859
INPP4A,3631
CLK3,1198
CHD4,1108
CLN8,2055
MIR8077,102465875
CNFN,84518
HLA-DRB1,3123
RGS12,6002
DCTN4,51164
LIPE,3991
TMEM45A,55076
MIR3674,100500912
MIR596,693181
CXCL17,284340
ARHGEF10,9639
CEACAM1,634
ABI3BP,25890
SPAG5,10615
CUL1,8454
OR52M1,119772
C11orf40,143501
UTRN,7402
OR5M1,390168
OR51F2,119694
OR1S1,219959
OR8B3,390271
OR8B2,26595
OR10A3,26496
OR10A2,341276
OR5A1,219982
RNF145,153830
OR51G2,81282
OR51A7,119687
OR52E4,390081
OR5T1,390155
LINC01537,101928555
LINC01307,104355286
KCNJ11,3767
IGSF8,93185
OR6A2,8590
OR51D1,390038
OR51E1,143503
OR2AG2,338755
OR10S1,219873
OR10G8,219869
RGPD3,653489
CALML4,91860
PANK1,53354
AIP,9049
OR51A4,401666
MPC2,25874
LAMA2,3908
NADSYN1,55191
SH2D7,646892
DNAJA4,55466
RSKR,124923
TLCD4-RWDD3,100527978
MIR3611,100500890
MYOZ3,91977
SLAMF6,114836
RMDN2,151393
ANKRD22,118932
CEACAM8,1088
MIR3688-1,100500881
MIR3688-2,100616303
STAMBPL1,57559
RAPGEF2,9693
KBTBD11-OT1,104266957
KBTBD11,9920
DNAJB1,3337
MYOM2,9172
TMEM161B,153396
LINC00624,100289211
KIAA0100,9703
CD160,11126
ACTA2,59
C1orf112,55732
CAMSAP3,57662
SEPTIN7,989
MIR6754,102466728
KRTAP5-7,440050
KRTAP5-8,57830
KRTAP5-9,3846
KRTAP5-10,387273
FAS,355
PREPL,9581
RNH1,6050
SERINC4,619189
MIR6792,102465475
XAB2,56949
ELF2,1998
MIR7160,102465695
TPD52,7163
DST,667
MYLK-AS2,100873940
TBC1D2B,23102
MIR5002,100847021
RAB7A,7879
FAM78B,149297
PET100,100131801
MIR4442,100616477
PYHIN1,149628
F12,2161
NGLY1,55768
PCP2,126006
SDF2,6388
CAPZA2,830
RETN,56729
LRRC56,115399
MIER3,166968
CSN2,1447
SUPT6H,6830
TRAPPC5,126003
FCER2,2208
FAM189A1,23359
OR8J3,81168
ODAM,54959
ANKRD63,100131244
CSK,1445
ABCC8,6833
LAMC1,3915
CYP3A43,64816
REL,5966
TNIP1,10318
CD1D,912
PRR36,80164
FDCSP,260436
LRRC8E,80131
TDRD15,100129278
FAHD2B,151313
CFAP97,57587
MYBL1,4603
MAP2K7,5609
SNX25,83891
MGST3,4259
OXSM,54995
CHN1,1123
LINC00692,285326
MIR4679-2,100616192
MIR4679-1,100616128
SFTA1P,207107
GDPGP1,390637
MIR1224,100187716
ALG3,10195
RAB34,83871
CASQ1,844
SNAPC2,6618
UNC13C,440279
SORBS3,10174
FCRL5,83416
CTXN1,404217
TIMM44,10469
CSN3,1448
EEF1AKMT4,110599564
TLR3,7098
EEF1AKMT4-ECE2,110599583
TPK1,27010
FAM149A,25854
IL16,3603
SPPL2B,56928
CAMK2N2,94032
NCSTN,23385
PSMD2,5708
CELF2-AS1,414196
NUDT13,25961
SDK1,221935
PDK1,5163
FASLG,356
SLC30A8,169026
SPATA46,284680
SNORA11F,109617000
ZNF493,284443
ECD,11319
ILF2,3608
LINC00664,400680
BZW2,28969
CD209,30835
RPL23A,6147
SCTR,6344
USP17L2,401447
USP17L2,377630
LY6L,101928108
DEFB135,613209
DEFB106B,503841
DEFA1,1667
TIPRL,261726
SPAG11B,10407
CYP4V2,285440
NME7,29922
PDIA6,10130
SNORD42B,26808
SNORD4A,26773
SNORD42A,26809
SNORD4B,26772
EIF4G1,1981
TLCD1,116238
KLKB1,3818
FAM149B1,317662
NUP42,11097
NEK8,284086
DEFB105A,245908
PEAK1,79834
PRR23D1,100133251
PRR23D1,100131608
DEFA1B,728358
BMERB1,89927
ZNF596,169270
FAM214A,56204
DNAJC9,23234
RCSD1,92241
MYH11,4629
F11,2160
AVL9,23080
DNAJC9-AS1,414245
MRPS16,51021
FOXN1,8456
TNR,7143
LRRC37A2,474170
ANXA7,310
PEX11G,92960
NSF,4905
SCARNA11,677780
SBDS,51119
TEX45,374877
DEFB131A,644414
YAF2,10138
SMIM20,389203
FAM53A,152877
SFT2D2,375035
COL1A2,1278
ZNF358,140467
MARCHF1,55016
MCOLN1,57192
UCK2,7371
FAM87A,157693
CUL2,8453
DPYS,1807
PPHLN1,51535
LINC01028,101928141
KCNJ2-AS1,400617
KCNJ2,3759
PIGM,93183
ZACN,353174
UGT1A4,54657
DCSTAMP,81501
FAM20B,9917
PNPLA6,10908
IGFBP7-AS1,255130
GOLGA8A,23015
LINC01720,440704
XCL2,6846
MIR548A3,693127
GALR2,8811
KLHL38,340359
EXOC7,23265
QSOX1,5768
ANGPT2,285
LINC02263,105377390
LFNG,3955
STAT1,6772
PANCR,110231149
LINC02275,100506085
FRG1-DT,728339
DUOXA1,90527
POU2F1,5451
MIR8055,102465861
AGPAT5,55326
RPL34-DT,285456
ZMIZ2,83637
TMED11P,100379220
MIR4659A,100616348
MIR4659B,100616372
GATA4,2626
MRPS27,23107
MCPH1,79648
THAP12,5612
LINC02615,100507487
GVQW3,100506127
EMSY,56946
ZCRB1,85437
CYP3A4,1576
LINC01259,106144599
PCDHAC1,56135
LINC02432,100507639
MIR7851,102467003
H3Y2,340096
LINC01091,285419
OTP,23440
SAXO2,283726
IFFO1,25900
CHD1,1105
CLEC4M,10332
OR4F4,26682
IMP3,55272
CPEB1,64506
LINC01602,100505477
CELF2,10659
KIFAP3,22920
TBL2,26608
PTBP1,5725
PPM1K-DT,105369192
FAM110B,90362
C6,729
MYO6,4646
NUPR1,26471
TMEM233,387890
SULT1A2,6799
PRKAB1,5564
IDO1,3620
ZNF117,109504726
ZNF117,51351
PRSS1,5644
AXDND1,126859
LINC01060,401164
BEAN1-AS1,101927726
DLD,1738
CIT,11113
TARS1,6897
CTNND1,1500
PATL2,197135
IDO2,169355
TK2,7084
EFR3A,23167
ANKRD34C,390616
MIR6868,102466753
FOXJ1,2302
LINC02268,101928509
GOLGA8B,440270
OR1D4,653166
SKA2,348235
MIR454,768216
MIR301A,407027
PRR11,55771
LINC01093,100506229
LAMC1-AS1,110841583
LEF1-AS1,641518
TBX15,6913
SMN1,6606
SUN3,256979
RTN4RL1,146760
HAND2-AS1,79804
OC90,729330
DPH1,1801
CD48,962
UTP23,84294
MIR1233-2,100422845
LINC01852,107984773
RAD21-AS1,644660
TMCO5A,145942
MIR3610,100500914
AARD,441376
COPA,1314
RHOBTB2,23221
CCDC71L,168455
GTF2IRD2B,389524
RPL13A,23521
CFAP70,118491
OVCA2,124641
MIR132,406921
MIR212,406994
HIC1,3090
KBTBD2,25948
TNFRSF10B,8795
CHEK2P2,646096
SMG6,23293
VWDE,221806
GOLGA6L4,643707
DIS3L,115752
CAST,831
ATE1,11101
ZNF564,163050
ZNF490,57474
OGDH,4967
ZNF791,163049
MDC1,9656
SNORD66,692107
TNFRSF10C,8794
FAM131A,131408
MAN2B1,4125
TNFRSF10D,8793
GHITM,27069
SRR,63826
TBP,6908
KCTD5,54442
TNFRSF10A,8797
TIPIN,54962
CERNA2,642934
C10orf99,387695
CDHR1,92211
SEC24B-AS1,100533182
PRSS27,83886
CLCN2,1181
TSR1,55720
SCARNA14,692149
TNFRSF10A-DT,389641
MAP2K1,5604
SRRM2-AS1,100128788
CHMP7,91782
LINC00682,101927074
SRRM2,23524
MIR1178,100302274
MLF2,8079
UGDH-AS1,100885776
AGER,177
HNRNPD-DT,101928963
SLC40A1,30061
CYP2U1-AS1,107986298
CYP2U1-AS1,101929595
CYB561,1534
HHLA1,10086
NRCAM,4897
LRIT2,340745
MIR6893,102466271
CYHR1,50626
LINC02517,105374374
WDR83,84292
RGR,5995
PASK,23178
RXRG,6258
KIFC2,90990
LRIT1,26103
LINC00858,170425
SNAPC5,10302
WDR83OS,51398
CHRD,8646
GNG14,105372280
VIM,7431
PHB2,11331
FOXH1,8928
FBXW9,84261
LINC01657,101928751
TPR,7175
MIR4512,100616149
RPL4,6124
PPP1R16A,84988
ACE,1636
SNORA3C,109616997
PRSS41,360226
LINC02269,101928478
PRSS21,10942
SNORD41,26810
TRIR,79002
GET3,439
HHIP-AS1,646576
BEST2,54831
SCOC-AS1,100129858
LINC02273,100996286
EXOC6B,23233
NFYB,4801
MIR5684,100847071
JUNB,3726
PRSS22,64063
PRDX2,7001
GPT,2875
TMEM72,643236
EID3,493861
RNFT2,84900
RNASEH2A,10535
LRRC20,55222
PARD6A,50855
LINC00989,100506035
C16orf89,146556
SASH1,23328
MAST1,22983
ZNF518A,9849
TMEM127,55654
SNORD18C,595100
SNORD18B,595099
SNORD18A,595098
ATP1A2,477
HMGA2,8091
ZWILCH,55055
MFSD3,113655
FOXP2,93986
LINC02054,105374250
FANCL,55120
EBLN1,340900
DLEC1,9940
MAP3K3,4215
DEF8,54849
E2F3,1871
RECQL4,9401
COMMD3,23412
TAP2,6891
SAP30-DT,105377540
MIR6794,102466196
DNASE2,1777
NEUROG2,63973
ZGRF1,55345
HOOK2,29911
CNOT2,4848
PXT1,222659
METTL18,92342
KHDC1,80759
COMMD3-BMI1,100532731
SH2D1B,117157
NOTCH3,4854
BAK1,578
CHIA,27159
COPS7B,64708
ACAA1,30
LRRC14,9684
RCAN2,10231
BMI1,648
LARP7,51574
RREB1,6239
LRRC24,441381
MIR6795,102465476
EPHX3,79852
C8orf82,414919
LIMD2,80774
LCTL,197021
MIR302CHG,109864269
SHKBP1,92799
ZNF251,90987
ADRB1,153
ZNF517,340385
CCDC186,55088
KPNB1,3837
LINC01169,102723165
ADAM2,2515
GOLGA8N,643699
MIR2110,100302224
VWA2,340706
ING5,84289
TAF1C,9013
ARHGAP11A,9824
TDRD1,56165
TAPBP,6892
TFG,10342
CFC1,55997
EXTL2,2135
SYT15,83849
PROKR1,10887
UPP2,151531
LTBP4,8425
DCAF8,50717
CCN6,8838
VAMP1,6843
PAX3,5077
TOMM7,54543
TBX21,30009
GPRIN2,9721
PLEKHA1,59338
ESYT2,57488
OSBPL7,114881
SCG5-AS1,105370757
GREM1-AS1,100131315
EIF3H,8667
SH3PXD2A,9644
GREM1,26585
PRL,5617
GOLGA8H,728498
PHKG1,5260
WDFY4,57705
PRKN,5071
HNRNPA1,3178
SLC24A5,283652
COL14A1,7373
WWP2,11060
POU5F1,5460
GPER1,2852
RGPD4,285190
HOXA10,3206
CTXN2,399697
SPATA3-AS1,348761
MRPL10,124995
ANKRD36BP1,84832
TMEM178B,100507421
SLC12A1,6557
KIRREL1,55243
PRSS2,5645
MRPL43,84545
CADPS2,93664
C2orf72,257407
LRRC46,90506
HTR2B,3357
MIR4777,100616317
B3GNT7,93010
SCRN2,90507
SNORA75,654321
SNORD20,6082
SNORD82,25826
ANP32E,81611
NMUR1,10316
RNPEPL1,57140
NUMBL,9253
RHBDL1,9028
CREM,1390
WDR48,57599
KPNA2,3838
TSNAXIP1,55815
CAPN10,11132
PECAM1,5175
LRRC2-AS1,83598
DDX59,83479
TDGF1,6997
MILR1,284021
COQ8B,79934
ALS2CL,259173
DNAH11,8701
NIBAN1,116496
TCEA1,6917
POLG2,11232
LPGAT1-AS1,102723727
CRYZL2P,730102
MIR3064,100616387
MIR5047,100616408
LHX4,89884
SMURF2,64750
SNORD63,26785
DNMT1,1786
HSPA9,3313
AGO3,192669
AQP12B,653437
CDK13,8621
AGXT,189
TMIE,259236
OR10J5,127385
KICS2,144577
LAMC2,3918
DNAAF11,23639
DDX5,1655
PRSS50,29122
C12orf56,115749
UBAP1L,390595
PRSS46P,100287362
MAB21L4,79919
PRSS42P,339906
CHRFAM7A,89832
UICLM,200772
MYL3,4634
LDAF1,57146
XPOT,11260
SNX16,64089
GPATCH11,253635
PTH1R,5745
PTX4,390667
AMDHD2,51005
DDX59-AS1,101929224
GOLGA8F,100132565
CREB3L2,64764
CD58,965
WNT10A,80326
BIN3,55909
LINC01494,101928537
CDK5R2,8941
RGS2,5997
FEV,54738
MIR548Z,100500856
MIR548C,693129
CRYBA2,1412
HERC2,8924
DCTN2,10540
C4BPB,725
CNPY1,285888
MIR375,494324
LINC02649,399715
CFAP65,255101
WIPF3,644150
FOXD1,2297
TNKS2-AS1,100507633
C7orf25,79020
ANKRA2,57763
RUNDC3B,154661
LINC00836,101929052
PDLIM2,64236
NOD2,64127
GPA33,10223
LINC01374,105378425
UTP15,84135
LINC02669,101927880
NBEAL2,23218
XCL1,6375
CNOT4,4850
FBXL19,54620
HGS,9146
ZNF503-AS1,253264
NHLH1,4807
KCNJ10,3766
IHH,3549
MIR3131,100422957
C4BPA,722
ATE1-AS1,100130887
KRBA1,84626
GOLGA8M,653720
BCL7C,9274
SLC23A3,151295
LINC00845,100507058
DIABLO,56616
LINC01164,399827
GOLGA8S,653061
SAR1B,51128
CFH,3075
TMEM72-AS1,220980
RNF40,9810
ACVR2B-AS1,100128640
SMOC2,64094
TLNRD1,59274
ACVR2B,93
MEGF11,84465
CNPPD1,27013
RHAG,6005
UNC5B-AS1,728978
PPP3CB-AS1,101929145
PLCD3,113026
SEC24A,10802
MGAM2,93432
RGS22,26166
EXOG,9941
ACBD4,79777
RETREG2,79137
NUF2,83540
AHCYL2,23382
CAMLG,819
PRPF40B,25766
SLC16A10,117247
DDX46,9879
MIR4311,100422905
CNPY3,10695
LNCAROD,105378305
LNCAROD,101928687
INAFM2,100505573
TNFAIP3,7128
PHGR1,644844
TXNDC11,51061
VIM-AS1,100507347
DISP2,85455
ZFAND2B,130617
ZNF37BP,100129482
PGLS,25796
BAHD1,22893
HEXIM1,10614
NMRAL1,57407
NMT1,4836
BMS1P1,399761
ZNF639,51193
TIMM29,90580
CHST14,113189
TLE5,166
IVD,3712
GPX6,257202
USP42,84132
CFAP58-DT,100505869
WDR11-AS1,283089
C5orf24,134553
KLHDC3,116138
TXNDC15,79770
USP5,8078
NUTM2A-AS1,728190
LINC02079,105371766
MFN1,55669
RDM1P5,100131347
MFSD4A,148808
HAGHL,84264
SPARC,6678
PLXDC1,57125
CYRIB,51571
PILRB,29990
ABCB6,10058
MYB,4602
MYO5A,4644
KIRREL2,84063
TBX19,9095
CLMAT3,101927096
ATOX1,475
CMTM1,113540
NR5A2,2494
ELN,2006
PTPRB,5787
GLRA1,2741
ARL5C,390790
SVIL-AS1,102724316
CACNB1,782
RGS8,85397
GNB4,59345
ATG9A,79065
RXFP3,51289
SLC45A2,51151
ADARB2-AS1,642394
RASGRP1,10125
CDH3,1001
AMACR,23600
APLP1,333
SCYL3,57147
LINC00706,100652997
LINC00865,643529
GLUD1P3,2749
DUSP10,11221
CDH1,999
ACTL6A,86
OR52I2,143502
OR51E2,81285
C1QTNF3,114899
LINC02802,107985200
LINC02802,100996732
ENTPD1-AS1,728558
OR10G4,390264
STAC2,342667
TSG101,7251
GPRIN1,114787
LELP1,149018
CSMD1,64478
SNCB,6620
NMNAT2,23057
SLC16A5,9121
PRKCQ-AS1,439949
UEVLD,55293
NFKBID,84807
LINC01139,339535
MIR4281,100422962
EIF4E1B,253314
TARBP1,6894
ZEB1-AS1,220930
ARMC7,79637
OLMALINC,90271
TSPAN17,26262
NT5C,30833
MRPL47,57129
HCST,10870
ANKZF1,55139
GP2,2813
CREG1,8804
TYROBP,7305
LARP4B,23185
MYD88,4615
JPT1,51155
SRFBP1,153443
LY9,4063
LOX,4015
MIR24-2,407013
MIR27A,407018
MIR23A,407010
MIR181C,406957
MIR181D,574457
RFX1,5989
SPTY2D1,144108
CPN2,1370
CDKN1C,1028
LRRC15,131578
MYEF2,50804
LSG1,55341
GLB1L,79411
RLN3,117579
ALKBH3,221120
IL27RA,9466
SUMO2,6613
NPM1,4869
TDRD5,163589
TONSL,4796
PALM3,342979
FAM43A,131583
BHLHE40,8553
UMOD,7369
NUP85,79902
MIR1199,102466515
C19orf67,646457
SAMD1,90378
ALKBH3-AS1,100507300
GDF6,392255
ARL8B,55207
C11orf96,387763
C8orf58,541565
ACCSL,390110
PRKACA,5566
SCCPDH,51097
ACCS,84680
PDILT,204474
EDEM1,9695
STK16,8576
CEP350,9857
ASF1B,55723
ACSM5,54988
ADGRL1-AS1,100507373
PSD3,23362
MIR4790,100616334
UPF1,5976
ALX4,60529
ERC2,26059
ACSM2A,123876
TTBK2,146057
EXT2,2132
GGA3,23163
TUBA4B,80086
PTPRN,5798
IRF6,3664
B2M,567
ERC2-IT1,711
CD27,939
MIR3938,100500875
ELK4,2005
CCDC66,285331
PIANP,196500
MMP25,64386
GDF1,2657
KNL1,57082
TFB2M,64216
COPE,11316
C16orf92,146378
FRS2,10818
LYPLAL1,127018
SETD6,79918
CIBAR1,137392
SCN11A,11280
PTPN9,5780
MPZL1,9019
CNOT1,23019
FAM111A,63901
TLE3,7090
MRPS7,51081
SPTBN2,6712
INTS7,25896
MIR153-1,406944
MIF4GD-DT,100287042
RESP18,389075
TMEM68,137695
SLC25A19,60386
RERGL,79785
DDX49,54555
NHEJ1,79840
SLC2A14,144195
MAGEF1,64110
LINC02069,101928992
C3orf70,285382
EHHADH-AS1,339926
RPL27A,6157
MIR5588,100847054
ECRG4,84417
VPS8,23355
NDUFAF2,91942
MROH5,389690
UXS1,80146
UGT3A2,167127
SNORA3A,619562
SNORA3B,677826
MMP3,4314
HOMER3,9454
RRM2B,50484
GRB2,2885
LMBRD2,92255
MMP12,4321
CATSPERE,257044
DCUN1D5,84259
MIR580,693165
NADK2,133686
MIR3678,100500841
C17orf75,64149
MED15P9,285103
CCDC74B,91409
DYNC2H1,79659
TGFB1,7040
PIK3R4,30849
PRDX6,9588
PRKCSH,5589
GGPS1,9453
NADK2-AS1,101056700
RAD21,5885
SKP2,6502
MIR632,693217
MZT2B,80097
RPL19,6143
BAZ2A,11176
TUBA3E,112714
EDARADD,128178
FAM86B1,85002
CLDN1,9076
DUSP28,285193
CLDN16,10686
DPY30,84661
ATP2C1,27032
BRINP3,339479
SLC30A6,55676
LINC02075,101927207
POLR2A,5430
LMX1A,4009
PHB,5245
TPGS1,91978
CDC34,997
SNORA46,677827
SNORA50A,677830
DEFB4B,100289462
DEFB4B,1673
SLC38A7,55238
ATP2B1,490
C8orf89,100130301
ADCY10,55811
ADGRB1,575
GZMM,3004
NLRC4,58484
DIRAS1,148252
SLC39A3,29985
MIR8485,103504737
SPNS2,124976
SCN3A,6328
SGTA,6449
G3BP1,10146
ADAMDEC1,27299
GOT2,2806
ZNF648,127665
SELE,6401
MYBBP1A,10514
PTDSS2,81490
AMIGO2,347902
CLEC4C,170482
RBL2,5934
PLEC,5339
HRAS,3265
GPATCH2,55105
RPGRIP1L,23322
SMYD2,56950
APIP,51074
PPFIA2,8499
GGT6,124975
SPDYE3,441272
THOP1,7064
SRPK2,6733
SMTNL2,342527
PDHX,8050
LINC01996,400568
ALOX15,246
IRX2,153572
PELP1,27043
LINC02685,221122
LSINCT5,101234261
ADRB2,154
CDC20B,166979
SYT13,57586
FCRL4,83417
PIDD1,55367
ZNF554,115196
SELL,6402
ZNF555,148254
KMT2E,55904
SHROOM1,134549
ARRB2,409
FBXO36,130888
PBX1-AS1,100505795
ZNF556,80032
DPT,1805
SLC16A14,151473
ERBIN,55914
LINC01760,100996630
KEAP1,9817
OPCML,4978
CAPN8,388743
SLC19A3,80704
TUBB3,10381
ATG4D,84971
RHOU,58480
TRIM66,9866
TOR3A,64222
CCL20,6364
BACE1,23621
SPDYE2,441273
SPDYE2B,100310812
DAW1,164781
FCRL3,115352
ADAT1,23536
SPDYE5,442590
MIR1238,100302226
KRI1,65095
SPDYE9,643909
SPDYE11,100996746
SPDYE12P,100101268
SPDYE13,105180390
SPDYE15,105180391
SPDYE16,102723555
GLI2,2736
SPDYE17,102723849
SPDYE18,100505767
SPDYE21,442572
CNGB1,1258
SPDYE1,285955
MED11,400569
TAF6,6878
SP140,11262
CXCL16,58191
ZMYND15,84225
RNF2,6045
CDKN2D,1032
AP1M2,10053
LINC01688,105371644
TM4SF5,9032
VMO1,284013
KDM5B,10765
GLTPD2,388323
PSMB6,5694
CIITA,4261
SLC44A2,57153
PLD2,5338
LPCAT4,254531
RSF1,51773
MS4A6A,64231
ARNT2,9915
ILF3-DT,147727
ILF3,3609
ADAMTS15,170689
ZEB2-AS1,100303491
MINK1,50488
OVCH2,341277
DYTN,391475
TMEM80,283232
KIF3A,11127
OR10A5,144124
OR4D5,219875
OR5D18,219438
OR8K1,390157
OR8I2,120586
OR2D3,120775
LPIN1,23175
OR4X2,119764
PDGFA,5154
OR5AR1,219493
OR52W1,120787
OR4A16,81327
OR5AK2,390181
OR6Q1,219952
OR4A47,403253
HTR3A,3359
SNRPA1,6627
PRKAR1B-AS2,101927000
PRR15,222171
TFDP2,7029
RSPRY1,89970
DPY19L2P3,442524
MIR550A3,100616354
TBX20,57057
GTF2I,2969
LITAF,9516
OR8G5,219865
PGA4,643847
ZSCAN29,146050
CNOT8,9337
RAD51AP1,10635
C3orf14,57415
GRIN2A,2903
ISLR2,57611
TRANK1,9881
OR9Q2,219957
OR5AS1,219447
OR2AG1,144125
OR52N4,390072
CHEK1,1111
NME9,347736
CYP19A1,1588
PRPF40A,55660
LINC01290,106144584
CHRNE,1145
EMP2,2013
C17orf107,100130311
C16orf82,162083
SUCLG2,8801
ZNF319,57567
MIR5010,100847046
ZNF688,146542
NAGLU,4669
CENPN,55839
PLCD1,5333
HSD17B1-AS1,108783654
RGS5,8490
HSD17B1,3292
MRPL42,28977
OR8G1,26494
COASY,80347
FUT4,2526
OR4C15,81309
CLHC1,130162
OR51T1,401665
CDC42SE2,56990
OR2D2,120776
OR8D2,283160
OR52B2,255725
OR5M10,390167
OR6T1,219874
OR6X1,390260
OR8B12,219858
OR8B4,283162
OR5M11,219487
OR5M8,219484
OR6M1,390261
IRAG1,10335
FCRL2,79368
SPINK1,6690
MAPK9,5601
QTRT1,81890
CNEP1R1,255919
MTIF2,4528
PSMC3IP,29893
PARPBP,55010
SSR3,6747
SPATA17,128153
GOLGA6L10,647042
GOLGA6L10,643707
CYP1A1,1543
MIR638,693223
MIR4748,100616425
MIR199A1,406976
MIR6793,102466737
LINC01354,100506795
TMED1,11018
ASTE1,28990
TAS2R8,50836
ITPRIPL2,162073
CCDC92,80212
PRRX1,5396
PRDM7,11105
C19orf38,255809
CENPBD1,92806
PRORSD1P,344405
PSMD6,9861
MEIOB,254528
HIKESHIP2,117751740
LINC02257,105372950
ZNF331,55422
MAN2C1,4123
RETREG3,162427
PUS7L,83448
IVNS1ABP,10625
PLEKHG4,25894
PLCH1,23007
TRIP12,9320
OR4C11,219429
OR9I1,219954
TBX10,347853
OR56A1,120796
OR5B21,219968
OR10AG1,282770
OR51I1,390063
OR51B2,79345
TUBG2,27175
OR4C5,79346
OR52H1,390067
OR5T2,219464
PLEKHH3,79990
CDCA3,83461
ERLNC1,101929441
CCDC73,493860
C8B,732
OR5AP2,338675
OR4D6,219983
PROP1,5626
RIC8A,60626
SPSB2,105369632
SPSB2,84727
CLTB,1212
NPEPPS,9520
CD163,9332
ASTN1,460
WWTR1,25937
TBC1D9B,23061
ARHGAP39,80728
GNPTG,84572
DPAGT1,1798
LRIG1,26018
TAF2,6873
GTF2IRD2,84163
ACSM2B,348158
SCN8A,6334
ATG9B,285973
TMEM267,64417
ZIC4,84107
DTL,51514
CLPB,81570
SERF1A,8293
GBX1,2636
FOXL3,116033993
SEM1,7979
PCDH1,5097
GSK3A,2931
STIMATE,375346
TRMT1L,81627
FYB1,2533
THPO,7066
SH2B2,10603
DPY19L1,23333
PKM,5315
ACSM3,6296
HSD11B1,3290
NMD3,51068
LINC01347,731275
SOAT1,6646
MIR548N,100302152
WNT2,7472
ZNF574,64763
POU2F2-AS1,100505622
MIR4323,100422980
DEDD2,162989
MDH1,4190
CFTR,1080
LINC01973,400624
UBE2W,55284
TNRC6C,57690
MOCS2,4338
KIRREL3-AS2,100874251
SPATA17-AS1,103752555
THUMPD1,55623
MIR3167,100422918
USH2A-AS2,102723833
KIRREL3-AS3,283165
BATF3,55509
CHRM4,1132
GIPR,2696
ARHGAP20,57569
CNST,163882
ARHGEF3,50650
REXO5,81691
NAT8,9027
ALMS1P1,200420
