gene,id
Arl14,71619
Rtca,66368
Abcd1,11666
Gm22788,115488989
Gm23411,115488990
Gm10548,633395
Sart1,20227
Piezo2,667742
Zscan12,22758
Gm24144,115488591
Nipbl,71175
Plxnb3,140571
Ppm1l,242083
Enc1,13803
Ptdss1,19210
C1qtnf9,239126
Spice1,212514
Celf3,78784
Slain1,105439
Tsga10ip,78306
4930481A15Rik,74931
Slain1os,70898
Dnah12,110083
Elovl2,54326
Drap1,66556
Cfap44,212517
Scube1,64706
4933433G19Rik,71226
Ift43,76411
Gm5086,328314
Srpk3,56504
Zfp712,78251
Ednrb,13618
5330416C01Rik,403201
Rps18-ps4,111365222
Smim13,108934
AI837181,107242
4930432J09Rik,73877
Son,20658
D130079A08Rik,320671
Fosl1,14283
Rps6ka6,67071
Gm34388,102637626
Zfp708,432769
Gm805,328136
Obi1,72486
Ccdc85b,240514
Itgb1bp1,16413
Itgb1bp1,105245391
Afap1l2,226250
Zkscan3,72739
Mipep,70478
B3galnt1,26879
Dbt,13171
Mipol1,73490
Mir6942,102465568
Slc1a3,20512
Lrrc39,109245
Gm22021,115488465
D130009I18Rik,320249
Gm24280,115485950
Boc,117606
Rslcan18,432770
Asb14,142687
Nedd9,18003
Nmd3,97112
Mpped1,223726
Klc1,16593
Pgbd1,319207
Appl1,72993
Mir3081,100526478
Fgd4,224014
Efcab6,77627
Pex5l,58869
Zfp759,268670
Fibp,58249
Tnfrsf19,29820
Zscan26,432731
Mir1896,100316752
Tmem170b,621976
Rsl1,380855
Idh3g,15929
Zfp455,218311
Ctsw,13041
Gm23581,115488993
Gm23581,115490040
Gm22210,115488947
Zfp458,238690
Gm24848,115488987
Apc,11789
Sult4a1,29859
Hesx1,15209
F630042J09Rik,100038627
Zfp457,431706
Foxa1,15375
Ttc6,70846
Sacs,50720
Zfp595,218314
Efemp2,58859
4921518K17Rik,78758
Pnpla5,75772
Hdx,245596
Gpatch2l,70373
Adtrp,109254
Pnpla3,116939
Il17rd,171463
Mir6392,102466642
Ssr4,20832
Samm50,68653
Sstr1,20605
Clec14a,66864
Xrcc3,74335
Zfp953,629016
Parvb,170736
Gm22890,115488558
Gm17039,102636903
Parvg,64099
Gm10790,100038577
Tex16,83556
Gm22157,115488265
Zfp456,408065
Olfr19,18316
Sgcg,24053
Cpsf3,54451
4933404G15Rik,74066
Pdzd4,245469
Nepro,212547
Srp19,66384
Hivep1,110521
Trmt13,229780
1700109G14Rik,67355
Shisal1,72301
Arl11,219144
Gm23615,115489209
4933403O08Rik,71030
Reep5,13476
Mus81,71711
Spag6l,50525
Edn1,13614
Ebpl,68177
U6,115488393
Cul4b,72584
Arhgef3,71704
Zfp429,72807
Rtl6,223732
Prr5,109270
Txnl1,53382
Rpl31-ps12,665562
Igll1,16136
Zfp459,328274
Vpreb1,22362
Gm25821,115485864
Kpna3,16648
Gm20556,328576
Sec23a,20334
Gtpbp8,66067
Sptssb,66183
Capsl,75568
H2bc23,665596
Arhgap8,73167
Gm23484,115486197
4930556J02Rik,75349
H2ac23,665433
4930419G24Rik,73874
Rbm26,74213
H4c17,100041230
H4c18,319161
H2ac24,319171
Otol1,229389
Cd200r1,57781
H2bc24,665622
Iah1,67732
Pkd2l2,53871
Cfl1,12631
Gm24780,115489826
Mir1983,100316716
Gm23477,115486215
Zfp874a,238692
Gemin2,66603
Snx32,225861
Snx27,76742
Il7r,16197
Gm22973,115488085
Esrrb,26380
Donson,60364
Phf21b,271305
Arhgef28,110596
Fam13b,225358
Nscme3l,75555
Ovol1,18426
Ap5b1,381201
Rnaseh2c,68209
4930513L16Rik,78021
Nup50,18141
Gm22004,115488113
Zfyve21,68520
Apool,68117
Wnt8a,20890
5031439G07Rik,223739
Gm10785,100038392
Spryd7,66674
Nme5,75533
Cd200r4,239849
Smarca2,67155
Sass6,72776
Mcts1,68995
Upk3a,22270
Gm22290,115488450
Trim13,66597
Brd8dc,271508
Cd200r2,271375
Fam118a,73225
Satl1,73809
Tasor,218850
Wdr7,104082
Top3b,21976
C1galt1c1,59048
Vash1,238328
6030498E09Rik,77883
Trappc6b,78232
Gm26437,115489171
Cypt15,78631
Spef2,320277
2010106E10Rik,67715
Ndfip2,76273
Cypt14,100504400
Angel1,68737
Mfsd14a,15247
Gm24207,115488457
5430440P10Rik,71362
Gm14577,108168462
4930449E01Rik,74864
Zfp711,245595
Gm35909,102639647
9330188P03Rik,380930
Ppp1r13b,21981
Gm6145,620376
Tuft1,22156
Pof1b,69693
Mir6390,102465207
Zfp184,193452
Ccdc66,320234
Pnn,18949
Zfp874b,408067
Gm14936,102631947
Pom121l2,195236
Smc1b,140557
Chm,12662
Lrrc74a,627607
Prss16,54373
Gm25697,115488408
Spry2,24064
Trim52,212085
Sis,69983
1700128A07Rik,73631
Irf2bpl,238330
Zfp58,238693
Atp5mpl,70257
Cd200r3,74603
Ribc2,67747
Gm19277,100502602
Cipc,217732
Mir361,723850
Asap1,13196
Phf8,320595
H2ac12,319168
Utp15,105372
St8sia3os,73588
Zdhhc22,238331
Gm23437,115485945
Tdrd9,74691
Kcnrg,328424
St8sia3,20451
Mir16-1,387134
Mir15a,387174
Slitrk3,386750
Slitrk1,76965
H2bc12,319184
H4c9,319158
Gm20754,626082
H2ac11,319167
Gm25901,115485963
H2bc11,319183
4930509J09Rik,74693
Onecut2,225631
U6,115488462
Ppm1f,68606
Bche,12038
Gm25670,115488447
Gm26255,115488463
Zfp87,170763
Dleu7,239133
Slitrk6,239250
Brd8,78656
Slc35a3,229782
Cryzl1,66609
Rnaseh2b,67153
Vmn1r188,252912
Zfp748,212276
Vmn1r189,252906
Slitrk5,75409
Gm20356,100504692
9430065F17Rik,77857
Rd3l,217874
Selenbp2,20342
Vmn1r191,632534
Vmn1r192,252907
4930524C18Rik,75822
1700100I10Rik,74982
Zfp729b,100416706
Aspg,104816
Mir17,723905
Mir19a,723891
Mir19b-1,751527
Mir92-1,751549
Gucy1b2,239134
Vmn1r193,171259
Vmn1r194,626299
Vmn1r195,171257
Zfp729a,212281
Mir3073a,100526547
Mir3073b,100885836
Mir203,387199
Adam17,11491
Zbbx,213234
Ccdc80,67896
Vmn1r196,100312484
Il12rb2,16162
Phactr1,218194
Slc35a5,74102
Gm24625,115485932
Fam124a,629059
Gm23816,115485940
Gpc5,103978
Atg3,67841
Serpini2,67931
4930505G20Rik,75088
Il23r,209590
Serpine3,319433
Agl,77559
Mapk1,26413
Ints6,18130
Tacstd2,56753
Mug2,17837
Fech,14151
L1cam,16728
Erc2,238988
Btla,208154
Aplf,72103
Vmn1r197,171278
Wdr49,213248
Vmn1r198,171254
Cd200,17470
Zfp738,408068
Pdcd10,56426
Vmn1r199,171247
Gm609,208166
Tmem63c,217733
Try4,22074
Ankra2,68558
Kif20a,19348
Ypel1,106369
Gm10319,381806
Serpini1,20713
Slco1c1,58807
Platr10,69193
Gm25846,115486207
Cgn,70737
Gpc6,23888
Slc9c1,208169
Gm24460,115489215
n-R5s13,115489235
Mir6239,102465148
Wdfy2,268752
Gria3,53623
Cdc23,52563
Vmn1r200,171246
Kif26a,668303
Try5,103964
Mir8098,102465889
Mir6541,102465311
Defb48,432867
Vmn1r-ps103,171245
Defb47,654465
Zfp65,235907
Dct,13190
Gm20616,102638259
Try10,436522
Ngb,64242
4931403E22Rik,70942
Gm815,329047
Defb43,654458
Vmn1r201,171255
E230015B07Rik,320001
Wnt5a,22418
Ywhaq,22630
Gcsam,14525
Vmn1r202,171258
Kat5,81601
Prss3,22073
Zfp85,22746
Defb30,73670
1810020O05Rik,613264
Vmn1r203,171270
BC016579,212998
Vmn1r204,632793
Frrs1,20321
Gm35217,102638723
Vmn1r205,171251
Defb42,619548
Vmn1r206,171250
Tmprss7,208171
n-R5s25,115488945
Gfra3,14587
Gm5771,436523
Zfp493,72958
Gm23629,115488452
Ctsb,13030
Gm22425,115486363
Cdc25c,12532
Gm24911,115486372
4930525G20Rik,320163
Vmn1r207,432735
Dach2,93837
Btf3,218490
Fbln1,14114
Tgds,76355
Tagln3,56370
Gm4425,100043416
Abhd10,213012
Palmd,114301
Nars,70223
Pomt2,217734
Ppil2,66053
Gpr180,58245
1700061I17Rik,433646
Gm9828,105246056
Sox21,223227
Gm10334,100040233
Gm4675,105245869
Vmn1r208,171252
Mir6241,102465149
Gm9376,668814
Gm23669,115485962
Cacna2d3,12294
Zfp273,212569
Ttc14,67120
Efcc1,58229
Gm24831,115489245
2310005E17Rik,70090
Vmn1r209,432736
Vmn1r210,171269
Thoc2,331401
Klrg1,50928
Tbc1d7,67046
Prss1,114228
Gm23517,115488566
7530416G11Rik,328577
Fdft1,14137
Adcy8,11514
Gp9,54368
Rela,19697
1700044C05Rik,73306
2410018L13Rik,69732
2410018L13Rik,105242430
Slco1b2,28253
Lrtm1,319476
Gm23907,115488571
2610318N02Rik,70458
Wnt7b,22422
Neil2,382913
Vmn1r211,171277
Gm10037,102637366
Gstz1,14874
Prss2,22072
Gm23774,115485919
AU022754,105975
BC048507,408058
Vmn1r212,171275
Tmem174,68344
Mir130b,723816
Xiap,11798
Mir301b,791069
Sdf2l1,64136
Mirlet7c-2,723966
Mirlet7b,387245
Ppara,19013
Gm7969,666185
Gata4,14463
Gm5724,435927
Gfod1,328232
Ccdc116,76872
M6pr,17113
Fam53c,66306
Tmem171,380863
Vldlr,22359
Ydjc,69101
Selenok,80795
Gm6566,625237
Gm8016,666272
Atp8b1,54670
Prlr,19116
Klhl4,237010
Vmn1r213,171249
Tmed8,382620
Gm5463,100042988
Blk,12143
Vmn1r214,171248
Vmn1r215,171253
Samd15,238333
Rab43,69834
Vmn1r216,171279
Vmn1r217,171273
Phldb2,208177
9030624G23Rik,66808
Fam167a,219148
Vmn1r218,171256
Noxred1,71275
Abcc4,239273
Vmn1r219,171272
Vmn1r220,171271
Taf1b,21340
Vmn1r221,100312485
Gm23016,115488994
Sirt5,68346
Kdm3b,277250
Ube2dnl1,237009
Ube2dnl2,75097
4930555B12Rik,78086
Gm7429,664969
Gm27414,115486126
Slco1a4,28250
Gm24624,115489241
Cpxcr1,382239
Grhl1,195733
H2ab2,624153
Vmn1r222,171274
H2ab1,100039319
Fubp1,51886
Vmn1r223,100036518
Actr8,56249
4930557F10Rik,75322
Tgif2lx2,100039551
Mtrr,210009
Tgif2lx1,245583
Pabpc5,93728
Ube2l3,22195
Mir6947,102466209
Pcdh11x,245578
Tdh,58865
Reep2,225362
Gm22129,115488728
Klf11,194655
Rimbp3,239731
Egr1,13653
Gm15638,100503378
Plcxd2,433022
Etf1,225363
Vipas39,104799
Hic2,58180
4933404K08Rik,74061
Mir6391,102465208
4930586N03Rik,75887
Cdpf1,72355
Gm22379,115485960
Nol7,70078
Mtmr9,210376
H2ab3,624957
Gm24754,115488738
Cd96,84544
Hspa9,15526
Gm22590,115486097
Gm23277,115486105
Xkr6,219149
Gm27549,115490463
Nap1l3,54561
Mir598,100124452
Cldn10,58187
Pkdrej,18766
Cldn34c1,73061
Cldn34c1,625591
Agxt2,268782
Gm4737,11615
Kcnv2,240595
Gm26297,115486021
Fastkd3,69577
Slco1a1,28248
Gm35554,102639185
Tmem191c,224019
Astx6,100302634
Srsx,100151772
Pum3,52874
Gm22200,115489001
Gm26109,115488999
Gm2411,100039763
Ctnna1,12385
Pinx1,72400
Ttc38,239570
Cldn34c2,625591
Astx5,100113394
Gm5945,382265
Gm5945,546368
Sox7,20680
Vmn2r121,100038941
Il17rb,50905
Zfp322a,218100
Dnajc21,78244
Isy1,57905
Rps12-ps11,434843
Rps12-ps12,665463
Ahsa1,217737
Nectin3,58998
Rps12-ps18,100038969
Gtse1,29870
Rps12-ps15,665522
Rps12-ps13,665579
Cys1,12879
Lrrtm2,107065
1700001L19Rik,69315
Rps12-ps14,665611
4930578I06Rik,67750
Brix1,67832
Sil1,81500
Rps12-ps16,626048
Abt1,30946
C230035I16Rik,320842
4932411N23Rik,237029
Rp1l1,271209
Rfx3,19726
Gm381,118568449
Btn1a1,12231
Gm25833,115486344
Ism2,217738
Prss55,71037
Gm382,211208
Gm22139,115489200
Cldn34c4,73934
Gm25061,115489182
Rrm2,20135
Chdh,218865
Trmu,72026
Gm24522,115489165
Gm24651,115488751
Ephb6,13848
Adcy2,210044
Gm26029,115486104
6430553K19Rik,619300
Snhg4,100503380
Stag2,20843
Dppa4,73693
Gm26211,115485861
Prss51,100504162
Sptlc2,20773
Efr3a,76740
Dppa2,73703
4930471C04Rik,78176
Prss52,73382
Ranbp9,56705
9630015K15Rik,78569
Dzip1,66573
Morc1,17450
Alkbh1,211064
Alkbh1,654309
Mir1949,100316700
Trpv6,64177
Matr3,17184
Pi4ka,224020
Gm26064,115488251
Mir3068,100526546
Slirp,380773
Gm26844,102638947
Gm35514,102639128
Ablim1,226251
Fcho2,218503
Mboat2,67216
Trpv5,194352
Msra,110265
Llcfc1,76606
Dnajc3,100037258
Rad1,19355
Gm6614,625716
Snw1,66354
Mir124a-1hg,268755
Mir124a-1,387233
Mir3078,100526520
Trat1,77647
Kif13b,16554
Golim4,73124
Retnlb,57263
Eif1ad8,666806
Serpind1,15160
Ttc23l,75777
Mia2,338320
Gm24927,115488735
Retnla,57262
Gm26225,115488410
Snap29,67474
Uggt2,66435
Sh2d1a,20400
Retnlg,245195
Celsr1,12614
Kel,23925
Mcur1,76137
Crkl,12929
Plppr4,229791
Paip2,67869
Rnf182,328234
Itsn1,16443
Gm20751,622552
Diaph2,54004
Cd83,12522
Cnbp,12785
Ccdc39,51938
Gm16835,102635192
Btn2a2,238555
Hs6st3,50787
1700006F04Rik,75432
Oxgr1,239283
Gramd4,223752
Slc23a1,20522
Mbnl2,105559
Gm23175,115486191
Gm23117,115488266
Gm2233,100039432
Gm33630,102636618
Fstl5,213262
Gm5083,328235
A330076C08Rik,100503592
Mzb1,69816
Rai14,75646
Tent4a,210106
Prob1,381148
Spata24,71242
Olfr459,258569
Plppr5,75769
Slco1a6,28254
Huwe1,59026
Gm10389,100038608
Oc90,18256
Dnajc18,76594
1700029N11Rik,69491
Gm47792,115488144
Hfe,15216
Hmbox1,219150
1700066B19Rik,73449
Ecscr,68545
Pip,18716
H1f2,50708
H3c3,319148
Gm23440,115486188
H2bc3,319178
Pogz,229584
H2ac4,319172
H3c2,319150
Sval2,84543
H4c2,326620
H4c1,326619
Tnpo1,238799
Sval1,71578
4930556M19Rik,75259
Sval3,387564
Sva,20939
Cerk,223753
Sting1,72512
Tas2r139,353148
Slco1a5,108096
Gm15569,102638208
Gm22818,115488607
C1qtnf3,81799
Hhla1,654498
Tas2r144,387515
Rap2a,76108
Iapp,15874
Tbc1d22a,223754
Ints9,210925
Gstk1,76263
Ube2d2a,56550
Snx7,76561
H3c1,360198
H1f1,80838
Amacr,17117
Gm35215,102638721
Extl3,54616
H2bl1,69382
Gm35279,102638802
2310020H05Rik,69603
Gm807,328320
Tmem139,109218
Trim38,214158
Kcnq3,110862
Pyroxd1,232491
Fzd3,14365
Psmb4,19172
Zfp366,238803
Cxxc5,67393
Slc45a2,22293
Ptcd2,68927
Ipo5,70572
Rxfp3,239336
Nsun2,28114
A930027H12Rik,77961
Psd2,74002
Lrrc6,54562
Phc1,13619
Selenbp1,20341
Oog1,193322
Tafa5,106014
Gm24233,115485895
Ubl5b,100042786
Mir6393,102465209
Fbxo33,70611
B230214G05Rik,328579
Tmem71,213068
Dpyd,99586
Zdhhc25,70073
Eif1ad19,100861908
Adamts12,239337
Fbxo16,50759
Gm24377,115485879
Gm22673,115485863
Eif1ad2,544881
Gm23432,115486211
Gm23059,115488040
Eif1ad3,100039042
Aifm3,72168
Rapgef2,76089
Zfp395,380912
Gm24844,115485996
Tars,110960
Eif1ad4,100039052
Gm20063,100504101
Farp1,223254
Lrfn5,238205
Slc17a2,218103
Gm41271,105245890
Brd1,223770
Kidins220,77480
Pnoc,18155
Stk24,223255
Gm24150,115489780
4921511C10Rik,70924
Mrps27,218506
Gm25245,115488725
Gm17359,100233207
Atp5o,28080
Slc15a1,56643
Nrg2,100042150
Zbed4,223773
Nexn,68810
4930449E18Rik,78120
Zfp983,73229
Copg1,54161
Npr3,18162
Gm50270,115489008
Six2,20472
Fam160b1,226252
Srd5a1,78925
Mrps6,121022
Zfp760,240034
Dzip3,224170
Zfp229,381067
Gm5144,381002
4930471G03Rik,74966
1700047G03Rik,73339
Elp3,74195
Pura,19290
Igip,109169
Map1b,17755
Alg12,223774
Cystm1,66060
Zfp820,75424
Gm25170,115486099
Srbd1,78586
Ube2ql1,76980
Gm2042,100039087
Glis3,226075
4930547H16Rik,75278
Gm23768,115486101
Mir3113,100526542
Mirlet7f-2,387253
Pfdn1,67199
Gm24471,115485899
Mir98,723947
Cartpt,27220
Sub1,20024
Arhgap4,171207
Hbegf,15200
Jarid2,16468
Creld2,76737
Gm23144,115488584
Slc4a9,240215
Pim3,223775
Zfp995,70081
Nuggc,100503545
Gm24921,115488108
1700063H04Rik,74269
Zfp942,73233
Id2,15902
Scara5,71145
Zfp943,74670
Fscb,623046
Phf20l1,239510
Gm24066,115485871
Casp2,12366
Zfp947,210853
Trub1,72133
Zfp994,240038
Gm22576,115488743
Prkce,18754
Slc5a3,53881
Pbk,52033
Gm29880,102631577
Kcne2,246133
Gm527,217648
Fnip2,329679
Smim11,68936
Esco2,71988
1700048M11Rik,100503166
Gm29687,629481
Fam243,75328
Kcne1,16509
4930480M12Rik,74930
Rimklb,108653
Gm29968,102631696
Gm29805,101056236
D930032P07Rik,320176
Cip2a,224171
Ccdc25,67179
Sipa1,20469
Klhl28,66689
Gm7072,631624
Scara3,219151
2010106C02Rik,72104
Zfp944,319615
Clu,12759
Zfp758,224598
Rnf144a,108089
Ttll8,239591
4930589L23Rik,75879
Hmces,232210
Epas1,13819
Med10,28077
Ptbp2,56195
Rcan1,54720
4930549C15Rik,75243
Mir6538,102466676
Pramel51,100039315
4933416O17Rik,67550
Zfr,22763
1700084F23Rik,74280
Zfp946,74149
H1f10,243529
Gulo,268756
Tmem247,78469
Gm3772,100042291
Gm5577,434064
Eif1ad7,435337
Myh15,667772
Mccc2,78038
Atp6v1e2,74915
Adam2,11495
Rhoq,104215
2410124H12Rik,76785
Vmn2r111,210876
Rsad2,58185
Lztr1,66863
Ankhd1,108857
Ephx2,13850
Gm23733,115489757
Ppid,67738
4930520P13Rik,75086
Pigf,18701
Slc17a3,105355
Cript,56724
Mir1898,100316684
Mfap5,50530
Mlc1,170790
Vmn2r112,628185
Fxr1,14359
Socs5,56468
C330024C12Rik,399626
Togaram1,328108
Mtmr12,268783
Foxp4,74123
Ice1,218333
Chrna2,110902
Recql,19691
Ptk2b,19229
Eif4ebp3,108112
1700100L14Rik,73584
1700026J12Rik,73255
Sra1,24068
Gm36607,102640576
Clic6,209195
Dtnbp1,94245
Tg,21819
Thap7,69009
Cmpk2,22169
Apbb3,225372
4933409F18Rik,74668
Gm9866,636791
Gm9866,100504347
Runx1,12394
Sox11,20666
Adck1,72113
Tenm1,23963
Slc35a4,67843
1810053B23Rik,69857
Aicda,11628
Gm23104,115488252
Slc17a1,20504
E230025N22Rik,240216
Zfp945,240041
3200001D21Rik,71818
Ift57,73916
4930473H19Rik,74926
Cd14,12475
Golt1b,66964
Tmco6,71983
6720468P15Rik,78073
Gm25564,115485878
Vmn2r113,434701
Prpf39,328110
Gm25013,115486216
Slc1a1,20510
Mcfd2,193813
Spx,319552
Ndufa2,17991
Rfx5,53970
Gm23705,115486102
Gm24763,115489259
Mir802,791074
Golph3,66629
1700029J03Rik,72264
Avpr2,12000
Slc17a4,319848
Gys2,232493
Nedd4l,83814
Lrrc74b,74685
1700122O11Rik,76651
Tex13c1,637093
Vmn2r130,100042225
Gm25970,115488080
Pcdh19,279653
Dcdc2c,68511
Mov10l1,83456
A730006G06Rik,320638
4833418N02Rik,74597
Atrnl1,226255
Allc,94041
H2bc1,319177
9830107B12Rik,328829
H2ac1,319163
Bdp1,544971
Zfp40,22700
Hsd17b10,15108
Apobec1,11810
Colec11,71693
A530064D06Rik,328830
Setd4,224440
1700001G11Rik,69303
Vmn2r114,666002
Dcaf12l2,245403
Fkbp3,30795
Mir5623,100885835
Ribc1,66611
Trem1,58217
Gm23737,115488594
Spata6l,381218
Cacna1d,12289
Panx2,406218
1810021B22Rik,69120
Gdf3,14562
Trem3,58218
Dcaf12l1,245404
Etfdh,66841
Vmn2r115,638102
Pdzd2,68070
Tnmd,64103
Dppa3,73708
P2rx6,18440
Ttc7,225049
Gm10420,108169197
Prr32,68800
Gm10224,100043805
Rps7,20115
Rab7,19349
Gm25078,115489169
4930515L19Rik,75133
Actrt1,73360
4930579G24Rik,75939
Trabd,67976
Dnajc19,67713
Rnaseh1,19819
Tspan6,56496
Mylip,218203
Cbr1,12408
Nrxn3,18191
Cbr3,109857
Plpp6,74411
Slc7a4,224022
Rwdd3,66568
Vmn2r116,619697
Sla,20491
Smc1a,24061
Gfra1,14585
Adamts16,271127
Vmn2r117,619788
Cd47,16423
6330415G19Rik,320020
Rxfp1,381489
Zfp213,449521
Gm15266,100046078
Srpx2,68792
Stpg4,75467
Ldhb,16832
Adi1,104923
Selenoo,223776
Mir6937,102465980
Gm36529,102640479
Scgn,214189
Treml4,224840
Gm40538,105245024
6030458C11Rik,77877
Dio2,13371
Sox2ot,320478
Ccdc172,75645
8030423J24Rik,77166
Iqsec2,245666
Gm23195,115485890
1810007D17Rik,69055
Mir466f-4,100316804
Pnlip,69060
Serf1,20365
Clcn1,12723
Mir1897,100316679
Sox2,20674
Ccn4,22402
1810035K13Rik,78328
Fancm,104806
Gm3143,100041108
1810018F18Rik,69166
Gmpr,66355
Gm38509,102638436
Gm21388,100861998
Zfp13,22654
Mir6378,102466155
1700017M07Rik,76398
Dop1b,70028
Tubgcp6,328580
Cdc37l1,67072
Miga1,215708
Calm2,12314
Irx1,16371
Naa10,56292
Gm26005,115486041
Gm30794,102632818
Smn1,20595
Treml2,328833
Drosha,14000
Epcam,17075
Irx2,16372
B430306N03Rik,320148
Pnliprp1,18946
Trappc12,217449
D730050B12Rik,78446
Atxn1,20238
Trem2,83433
Kcnj8,16523
Pcnx3,104401
Zscan10,332221
5033430I15Rik,76000
Rpn1,103963
Cdh6,12563
Irx4,50916
Tmem144,70652
Smarca1,93761
Stmnd1,380842
2310043M15Rik,102633000
Rbm24,666794
Nanog,71950
Morc3,338467
Hdac10,170787
Eipr1,380752
Msh2,17685
Ndufs6,407785
Tlcd4,99887
Mrpl36,94066
Gm31508,102633758
Eprn,432777
Mir6376,102465196
Gm31333,102633526
Cap2,67252
Gata2,14461
Mis18bp1,217653
Chaf1b,110749
Kcnk12,210741
Mmp25,240047
Gm26420,115489786
Gm6639,625963
Fam8a1,97863
Gm25550,115485995
Naip2,17948
Gm41276,105245895
Gm25696,115489777
Treml1,71326
Gask1b,68659
Bbx,70508
Ndrg1,17988
Cep128,75216
Alg14,66789
Sytl4,27359
Msh6,17688
Dnajb8,56691
Fam131b,76156
Pi4kb,107650
Bicdl2,212733
Thoc6,386612
Pnliprp2,18947
Naip5,17951
U6,115490521
Slc2a3,20527
Ak3,56248
Wdr20rt,70948
Mir6987,102465596
Gm9895,100503337
Gm25599,115488033
5430427M07Rik,71349
1700019N19Rik,67507
Gm23948,115485869
Gm22782,115485881
Mapk12,29857
Rpl10l,238217
Carmil1,68732
Tshr,22095
Rcl1,59028
Ocrl,320634
Hcfc1r1,353502
Cdh9,12565
Tnfrsf12a,27279
Cnn3,71994
Map3k11,26403
Fbxo11,225055
Gm24713,115488585
Mapk11,19094
G730013B05Rik,619312
Cldn14,56173
Ccdc54,69339
4930542D17Rik,75211
4921515E04Rik,70886
Kcnk7,16530
Foxj2,60611
Mir7013,102465613
Slc44a3,213603
St3gal1,20442
Trim35,66854
Hspa12a,73442
Mir6363,102466634
1700116B05Rik,78639
Gm24925,115488736
Mir7231,102465710
Sim2,20465
1700012I11Rik,69334
Stmn4,56471
C3ar1,12267
Cdh10,320873
Renbp,19703
Zfp687,78266
Hlcs,110948
Eefsec,65967
Mir3086,100526480
Eno4,226265
Cldn6,54419
Gm4832,225058
Gtf2a1,83602
Gm35496,102639102
Cldn9,56863
A730020M07Rik,100503044
Nup153,218210
Gm23947,115488870
Gm25976,115485993
Foxn2,14236
4930432M17Rik,619318
Dock9,105445
Ripply3,170765
Zfat,380993
Ppp1r21,73825
Atp11b,76295
Necap1,67602
Pigp,56176
Jak2,16452
Gm25776,115488078
Mdga2,320772
Naip6,17952
Nfya,18044
Plxnb2,140570
Gm5316,102634348
Cblb,208650
Apln,30878
Zyx,22793
Lpcat1,210992
Kdm5c,20591
Gm26256,115488086
Ston2,108800
Insl6,27356
F3,14066
Rln1,19773
Shtn1,71653
Gm31447,102633682
Gm24499,115488111
Clec4a1,269799
Rps29,20090
Rn7s1,103948
Lrr1,69706
Psmd4,19185
Rpia,19895
Mir30b,387226
Rpl36al,66483
Cdh12,215654
Ruvbl1,56505
Mgat2,217664
Dnaaf2,109065
Mir7118,102465672
Mir30d,387228
Acot10,64833
Gm25711,115485994
Gm25987,115488587
9330151L19Rik,414085
Gm25101,115488581
Gm41341,105245971
Slc6a3,13162
Dennd6b,69440
Clec4a3,73149
Vax1,22326
Ston1,77057
Gm23513,115488716
Kcnk18,332396
Alcam,11658
Clec4a4,474145
Plgrkt,67759
Epha1,13835
Naip1,17940
Dcun1d1,114893
Khdrbs3,13992
Slc18a2,214084
Eif2ak3,13666
Kif13a,16553
Oard1,106821
4930404A05Rik,73820
4930573C08Rik,100504454
Cd274,60533
Mir6958,102465578
4930504C09Rik,75076
Gm25723,115486019
Gm24232,115485985
Gm23987,115488565
Cdh18,320865
Gm25853,115488685
Cstf2,108062
Gm22977,115488731
Apobec2,11811
Zpld1,239852
Pdzd8,107368
Gtf2a1l,71828
Gm23346,115490470
2010310C07Rik,72131
Pole2,18974
Tas2r143,387514
Clec4b1,69810
Emx2os,329078
Emx2,13797
Pkmyt1,268930
Mir5118,100628589
Gm23003,115488739
2700089I24Rik,72647
Abcd3,19299
Tas2r135,387512
Hnrnpa1l2-ps2,545091
Pdcd1lg2,58205
Tex37,74221
Smpd4,77626
Tspo2,70026
Gm24656,115485983
Tas2r126,387353
Gm23980,115488561
Foxi3,232077
Paqr4,76498
Olfr458,258436
Clptm1l,218335
Gm23485,115490489
Kremen2,73016
Rpl34-ps1,619547
Gm22810,115488554
Olfr457,258989
A930007I19Rik,77779
Alpk2,225638
Fam135b,70363
Sec61a1,53421
Lhcgr,16867
Rab11fip2,74998
9530082P21Rik,638247
Fshr,14309
Gm24620,115488217
4933400B14Rik,71052
Ik,24010
Gm22960,115488256
Gm4719,100043904
E330013P04Rik,107376
Myt1l,17933
Gm22519,115486001
Unc5cl,76589
Nhlrc1,105193
Fam204a,76539
Olfr456,259144
Tert,21752
Ppp6r2,71474
Olfr455,546896
Tcaf3,403088
Kbtbd12,74589
Gm24071,115486038
Prlhr,226278
Mir3112,100526514
Flywch1,224613
Ehbp1l1,114601
Thnsl2,232078
Wdr55,67936
Gria2,14800
Tpmt,22017
Xpnpep2,170745
Basp1,70350
Lrfn2,70530
Dnd1,213236
Flywch2,76917
Col22a1,69700
1700008K24Rik,69311
Hars,15115
Clec4a2,26888
Gm22978,115488887
Gm17830,100415784
Srrm2,75956
Gtf2h2,23894
Tcaf2,232748
Hars2,70791
Fabp1,14080
Adra1a,11549
Gm23217,115488579
Gm24390,115488548
Mir5125,100628593
Clec4b2,381809
Elob,67673
Tspyl2,52808
Myo10,17909
Tcaf1,77574
Dcp1a,75901
Mocs1,56738
Gpr173,70771
Sash3,74131
C630031E19Rik,328075
Klhdc1,271005
Zmat2,66492
Hcfc1,15161
Malt1,240354
1810041H14Rik,78312
Cmah,12763
Dpysl2,12934
Prss33,353130
Olfr453,258016
